Tycho2|m<8.5
HD 121638	13	57	48.6133	-49	1	8.4892	7.122	--
--	13	56	51.3457	-49	6	45.1978	8.134	--
Tyc2 8271 00504 1	13	56	6.6893	-48	53	27.1426	7.480	--
HD 121853	13	59	17.4853	-50	22	10.7302	6.032	--
--	13	55	36.8809	-49	21	48.2526	8.004	--
--	13	56	50.3319	-49	58	5.2934	8.382	--
--	14	0	46.2885	-49	16	29.5624	8.415	--
HD 121930	13	59	46.0100	-50	13	41.2630	7.727	--
--	14	0	51.9556	-49	31	33.9498	8.316	--
--	13	53	59.8095	-50	33	40.2805	8.287	--
HD 122705	14	4	42.1485	-50	4	17.0519	7.654	--
--	14	6	53.2768	-50	18	39.4903	8.451	--
HD 123869	14	11	29.1262	-49	26	6.6012	7.962	--
HD 123797	14	11	2.4703	-48	46	56.7680	6.717	--
--	14	4	51.2065	-50	12	15.4658	8.017	--
--	14	5	28.0614	-50	23	56.3332	8.431	--
HD 123227	14	7	41.4863	-49	52	2.9694	7.144	--
HD 123227	14	7	41.4863	-49	52	2.9694	7.375	--
--	14	7	18.8713	-49	39	43.8507	8.301	--
--	13	38	40.8516	-51	6	7.2441	8.335	--
--	13	38	58.9417	-52	12	26.0201	8.095	--
HD 117535	13	32	2.3529	-51	50	17.8778	7.935	--
--	13	38	27.2470	-51	33	7.4043	8.113	--
--	13	36	34.1374	-50	48	35.9301	8.369	--
HD 117941	13	34	49.7970	-50	47	32.1811	7.434	--
--	13	46	4.2202	-52	18	27.2213	8.144	--
--	13	44	22.6695	-52	15	0.7595	8.444	--
HD 119193	13	42	54.6334	-50	47	24.8452	6.617	--
HD 119341	13	43	52.9599	-52	5	58.7025	7.820	--
HD 119884	13	47	10.5577	-52	16	9.3360	6.932	--
--	13	43	44.5533	-51	37	35.6588	8.319	--
--	13	52	28.4629	-51	12	37.8756	8.218	--
HD 119419	13	44	16.0021	-51	0	44.8275	6.421	--
HD 119834	13	46	39.3795	-51	25	57.9495	4.738	--
--	13	52	49.0695	-52	5	49.1396	8.494	--
HD 121190	13	55	12.1410	-52	9	38.9484	5.640	--
HD 120837	13	53	9.6676	-51	9	54.2468	7.768	--
HD 122479	14	3	30.8806	-52	3	33.8376	7.360	--
--	13	54	43.6378	-51	37	22.6102	8.106	--
--	13	54	12.5705	-51	24	0.0529	8.206	--
HD 121293	13	55	52.3431	-50	39	39.3996	7.027	--
HD 120780	13	52	35.8594	-50	55	18.1805	7.483	--
--	13	55	30.2179	-51	58	37.1961	8.127	--
HD 121402	13	56	26.5703	-52	2	8.1321	6.774	--
--	13	59	18.0614	-51	53	34.2354	8.479	--
--	13	54	40.6741	-50	41	26.0015	8.304	--
--	13	54	38.8856	-50	41	30.0781	8.119	--
--	14	11	11.4065	-52	12	43.7963	8.442	--
Tyc2 8276 00209 1	14	11	23.7020	-52	17	44.6797	7.492	--
HD 124297	14	14	11.0162	-51	9	43.6595	7.218	--
Tyc2 8276 01480 1	14	10	47.8456	-51	21	2.7290	7.903	--
--	14	6	23.8876	-51	37	8.7064	8.143	--
HD 123515	14	9	35.0322	-51	30	16.8341	5.953	--
--	14	20	49.8817	-46	47	3.3615	8.135	--
HD 126110	14	24	47.3122	-45	12	14.2376	7.883	--
--	14	23	48.5532	-45	39	50.4639	8.134	--
--	14	23	3.5523	-46	39	55.3056	8.348	--
HD 124580	14	15	38.6844	-45	0	2.7058	6.373	--
HD 125442	14	20	42.5806	-45	11	13.4283	4.807	--
Iot Lup	14	19	24.2196	-46	3	29.1491	3.500	--
Tyc2 8277 03278 1	14	19	30.6862	-46	6	0.3208	7.097	--
Tyc2 8277 03279 1	14	24	54.5820	-46	31	43.4687	6.572	--
Tau1Lup	14	26	8.2218	-45	13	17.1277	4.527	--
Tau2Lup	14	26	10.8120	-45	22	45.3714	4.401	--
Tyc2 8278 00043 1	14	29	42.8212	-45	10	4.8522	7.949	--
--	14	32	4.3252	-45	26	39.6518	8.450	--
--	14	35	44.9084	-45	37	6.5064	8.046	--
--	14	35	26.7306	-45	59	25.1916	8.285	--
--	14	32	50.3040	-46	42	7.0552	8.251	--
--	14	35	45.8160	-46	41	7.9538	8.376	--
HD 126981	14	30	8.6285	-45	19	16.8948	5.487	--
HD 128267	14	37	20.9474	-46	7	42.8688	7.652	--
HD 128266	14	37	20.1542	-46	8	0.3477	5.551	--
HD 126504	14	27	12.1659	-46	8	3.3054	5.850	--
HD 126575	14	27	39.4262	-46	12	6.7378	7.656	--
HD 126561	14	27	33.5938	-46	12	48.6774	7.210	--
HD 128068	14	36	19.0328	-46	14	43.6218	5.700	--
HD 127750	14	34	33.4475	-46	18	17.2443	7.603	--
HD 127864	14	35	10.7079	-46	27	43.0741	6.887	--
HD 127629	14	33	51.7009	-46	27	53.7324	7.294	--
HD 127976	14	35	49.9733	-46	48	56.7805	6.878	--
--	14	42	32.8611	-46	45	8.3090	8.200	--
--	14	43	32.3029	-46	25	36.5343	8.491	--
--	14	42	49.1010	-45	35	51.1562	8.184	--
--	14	47	55.4588	-46	9	22.2970	8.071	--
HD 129070	14	42	2.4651	-46	17	52.6031	7.338	--
--	14	40	1.2766	-45	44	36.9898	8.069	--
--	14	40	12.6856	-45	32	45.4323	8.173	--
--	14	39	36.6651	-46	17	57.9656	8.187	--
HD 128775	14	40	19.2728	-45	47	37.8178	6.597	--
HD 128413	14	38	13.4959	-45	52	18.8405	6.956	--
HD 128582	14	39	10.8488	-46	35	4.1141	6.109	--
--	14	56	22.9208	-45	9	22.4319	8.412	--
--	14	55	45.6633	-45	58	26.5209	8.125	--
--	14	58	22.2297	-45	6	51.9776	8.394	--
HD 130932	14	52	24.0779	-46	45	35.8134	7.053	--
HD 131464	14	55	18.9521	-46	37	52.6876	7.399	--
--	14	53	4.7858	-46	38	14.0103	8.242	--
--	14	58	56.6873	-46	2	37.3165	8.475	--
HD 131168	14	53	22.1157	-45	51	20.7065	7.073	--
Tyc2 8280 02897 1	14	59	49.8358	-46	9	36.4542	7.140	--
HD 132302	14	59	54.6356	-46	14	52.5507	7.151	--
--	14	17	5.5369	-48	10	16.2431	8.479	--
--	14	21	48.3050	-48	4	18.8163	8.496	--
HD 124857	14	17	9.4267	-46	54	38.4388	7.331	--
--	14	22	15.3894	-47	7	59.5283	8.444	--
HD 126062	14	24	37.0030	-47	10	39.8558	7.452	--
HD 125809	14	23	15.3539	-47	25	1.0417	6.533	--
HD 125721	14	22	38.7170	-48	19	11.4806	6.092	--
--	14	32	51.6776	-47	12	4.6778	8.431	--
Tyc2 8282 02486 1	14	32	38.3935	-47	30	40.1682	7.978	--
HD 127195	14	31	29.2191	-47	43	46.4509	7.300	--
HD 126759	14	28	51.9083	-47	59	31.5267	6.373	--
HD 126548	14	27	30.7086	-47	5	56.5825	7.636	--
HD 127154	14	31	18.1567	-47	4	19.7388	7.270	--
HD 126524	14	27	31.0494	-48	23	1.2544	7.956	--
HD 126487	14	27	17.3464	-48	38	10.6626	7.802	--
Tyc2 8283 00601 1	14	41	50.3620	-47	16	30.3344	7.095	--
HD 129281	14	43	15.3350	-47	34	13.7788	6.884	--
HD 129858	14	46	28.9946	-47	26	28.0317	5.732	--
HD 128344	14	37	54.8853	-48	1	24.8115	6.635	--
HD 131678	14	56	34.4098	-46	57	1.6281	7.155	--
--	14	52	43.2914	-47	0	51.9569	8.180	--
--	14	53	20.5390	-46	58	24.1685	8.477	--
HD 130717	14	51	16.8702	-47	24	20.9128	7.744	--
--	14	51	30.6675	-47	5	0.0929	8.032	--
Tyc2 8284 00840 1	14	56	28.1656	-47	21	2.7597	7.808	--
HD 132098	14	59	1.7901	-48	14	5.1395	7.559	--
--	14	58	13.8283	-47	16	31.1013	8.136	--
HD 132121	14	59	5.3245	-47	57	27.3419	7.400	--
--	14	49	28.2321	-47	47	51.5559	8.167	--
HD 130933	14	52	29.3678	-48	14	49.4128	7.071	--
Tyc2 8284 02995 1	14	49	46.4082	-48	38	8.4239	7.795	--
Tyc2 8284 03282 1	14	54	57.1431	-48	41	48.3140	7.892	--
Tyc2 8284 03311 1	14	58	31.6974	-47	26	8.5901	7.373	--
--	14	58	32.3858	-47	26	32.3040	8.359	--
--	14	52	43.2260	-48	29	34.7700	8.092	--
--	14	56	40.4371	-48	32	0.8181	8.388	--
HD 131657	14	56	32.0097	-47	52	45.0333	5.976	--
HD 131657	14	56	32.0097	-47	52	45.0333	6.822	--
HD 125444	14	20	55.1742	-49	21	59.9217	7.550	--
--	14	23	27.0299	-49	51	5.0389	8.197	--
HD 127276	14	32	1.7704	-48	50	56.4604	7.989	--
--	14	33	24.1950	-49	6	27.3734	8.262	--
HD 126823	14	29	23.3666	-50	6	30.9963	7.502	--
HD 126983	14	30	20.9503	-49	31	8.4946	5.382	--
Sig Lup	14	32	37.0567	-50	27	25.7876	4.392	--
--	14	38	3.7549	-48	48	36.0366	8.299	--
HD 128617	14	39	24.4713	-49	3	19.1447	6.426	--
HD 128288	14	37	38.4275	-50	5	9.2293	7.338	--
--	14	44	56.8997	-50	31	49.4406	8.076	--
HD 128415	14	38	17.6696	-49	54	4.0393	6.506	--
--	14	46	20.2636	-50	26	31.6148	8.325	--
--	14	45	9.7400	-49	54	58.6018	8.498	--
Rho Lup	14	37	53.2268	-49	25	32.9930	4.007	--
Tyc2 8288 00482 1	14	52	34.3632	-50	34	54.9262	7.766	--
HD 130659	14	51	7.9424	-49	49	5.9866	7.752	--
HD 131923	14	58	8.8005	-48	51	46.7639	6.427	--
Tyc2 8288 01068 1	14	57	1.2874	-49	4	56.0209	7.691	--
HD 131659	14	56	44.4863	-50	35	18.2944	7.665	--
--	14	59	55.3443	-49	57	54.2206	8.118	--
HD 132122	14	59	10.6119	-48	49	34.3723	7.274	--
HD 131855	14	57	41.6130	-49	52	16.8972	7.810	--
HD 125400	14	20	42.4559	-52	19	33.1334	7.370	--
--	14	18	42.0943	-52	14	15.0045	8.117	--
--	14	21	29.1540	-52	0	54.4515	8.036	--
HD 125810	14	23	20.2590	-50	46	20.1240	6.269	--
HD 127897	14	35	41.7250	-52	28	24.4975	7.976	--
HD 127346	14	32	29.0098	-51	58	14.5686	7.267	--
HD 126525	14	27	32.9715	-51	55	59.1008	7.928	--
HD 127314	14	32	17.1326	-51	20	19.1586	7.735	--
HD 129624	14	45	18.8262	-51	18	53.7330	6.630	--
--	14	44	31.3797	-51	11	26.5097	8.170	--
--	14	43	22.6754	-51	33	30.3872	8.429	--
HD 128673	14	40	2.2476	-52	3	55.7075	7.671	--
HD 129932	14	47	12.5881	-52	12	18.9458	6.080	--
HD 129893	14	47	1.2947	-52	23	0.6587	5.331	--
HD 130454	14	50	18.2328	-52	23	7.2144	7.783	--
--	14	48	45.0394	-51	23	0.8250	8.262	--
--	14	58	30.7810	-51	50	16.7266	8.212	--
HD 131705	14	57	1.9136	-51	26	50.0954	6.820	--
HD 132101	14	59	19.2944	-51	34	34.0791	6.769	--
--	15	9	59.9416	-45	59	50.3958	8.117	--
--	15	0	53.4678	-46	2	9.7106	8.456	--
--	15	5	59.1763	-45	0	14.7048	8.458	--
HD 133822	15	7	57.7476	-45	34	45.8480	7.822	--
--	15	7	52.8007	-45	41	17.8934	8.430	--
--	15	0	17.6967	-45	46	45.9488	8.410	--
--	15	1	58.5398	-45	50	54.5582	8.081	--
Lam Lup	15	8	50.6199	-45	16	47.4446	4.021	--
HD 135625	15	17	48.4068	-45	55	20.7293	7.775	--
--	15	18	35.6549	-46	12	6.9958	8.453	--
HD 135468	15	16	54.9667	-46	12	8.4859	6.502	--
--	15	16	3.6832	-46	37	31.4137	8.428	--
HD 135624	15	17	47.8403	-45	42	53.6062	7.634	--
--	15	11	50.3643	-46	45	6.1737	8.025	--
--	15	14	34.3005	-45	53	42.1330	8.051	--
--	15	21	51.1833	-45	44	20.2644	8.360	--
HD 134557	15	12	4.3244	-45	0	45.2348	7.939	--
HD 134444	15	11	34.8035	-45	16	38.8567	6.528	--
HD 134443	15	11	31.9438	-45	16	45.1277	7.314	--
HD 137709	15	29	24.2698	-46	43	57.7358	5.441	--
Tyc2 8295 01012 1	15	28	17.4180	-45	8	5.8834	7.755	--
HD 136607	15	23	24.9797	-46	8	25.5097	6.593	--
HD 137247	15	26	41.5631	-45	30	48.0502	7.716	--
HD 138191	15	32	13.8987	-45	4	3.1287	6.798	--
--	15	30	45.5563	-45	42	57.3768	8.399	--
HD 137957	15	30	48.4243	-45	25	27.8673	7.451	--
HD 139465	15	40	9.2393	-45	1	17.1217	7.551	--
Tyc2 8296 01189 1	15	43	7.2086	-46	4	40.4250	7.483	--
--	15	36	55.7594	-46	9	4.8176	8.042	--
HD 139206	15	38	41.5936	-45	42	31.5594	6.954	--
--	15	37	41.1645	-45	42	3.8409	8.376	--
--	15	44	58.7581	-46	14	50.0761	8.486	--
--	15	6	39.1131	-48	16	33.8367	8.117	--
--	15	5	21.4039	-48	10	18.1603	8.303	--
HD 132648	15	1	53.2661	-47	0	26.8923	7.830	--
Tyc2 8297 02191 1	15	7	27.4415	-48	17	53.8894	7.584	--
HD 132840	15	2	57.4220	-47	56	31.1368	7.031	--
HD 132667	15	1	56.9443	-47	9	12.0222	7.666	--
Pi  Lup	15	5	7.1588	-47	3	4.2504	4.561	--
Pi  Lup	15	5	7.1588	-47	3	4.2504	4.598	--
HD 135375	15	16	34.6193	-47	41	48.9459	7.601	--
HD 135235	15	15	53.6659	-48	4	25.1698	5.984	--
HD 135310	15	16	17.0977	-48	2	40.6580	7.061	--
Nu 1Lup	15	22	8.2704	-47	55	40.0498	5.048	--
HD 136187	15	21	4.7294	-47	45	37.2507	6.814	--
Nu 2Lup	15	21	48.1512	-48	19	3.4633	5.721	--
HD 134597	15	12	31.2035	-48	13	8.3812	6.457	--
HD 135430	15	16	51.7884	-47	51	52.3522	6.557	--
--	15	15	55.9862	-47	9	29.6849	8.100	--
HD 135055	15	15	0.5164	-48	44	50.4202	7.820	--
HD 135669	15	18	9.7978	-47	53	59.7070	7.035	--
HD 134977	15	14	27.5918	-47	2	16.7183	7.255	--
Mu  Lup	15	18	31.9902	-47	52	30.7184	4.928	--
Mu  Lup	15	18	31.9902	-47	52	30.7184	4.994	--
HD 135748	15	18	33.7864	-47	52	45.2567	6.338	--
Kap1Lup	15	11	56.0736	-48	44	16.1570	3.833	--
Kap2Lup	15	11	57.6662	-48	44	37.3343	5.516	--
--	15	25	37.8636	-47	5	57.5056	8.260	--
--	15	26	43.6692	-47	25	17.5216	8.339	--
--	15	29	31.4759	-46	54	25.2519	8.024	--
--	15	22	36.4913	-47	55	15.5022	8.332	--
HD 136937	15	25	11.1876	-47	13	2.7614	6.733	--
--	15	33	35.6824	-47	4	29.1306	8.476	--
--	15	26	7.6058	-47	55	49.8813	8.430	--
--	15	24	22.1403	-47	51	57.9452	8.324	--
--	15	24	57.5210	-47	46	7.9583	8.499	--
Tyc2 8299 02586 1	15	33	33.2556	-47	32	16.1196	7.171	--
--	15	27	4.1591	-48	27	20.3324	8.351	--
HD 137958	15	30	58.8785	-47	55	13.2266	6.943	--
--	15	26	16.4554	-48	38	18.7910	8.118	--
HD 136807	15	24	35.9473	-48	34	55.3154	7.550	--
Tyc2 8300 02162 1	15	35	56.6137	-47	23	17.3581	7.828	--
--	15	34	30.1970	-47	13	46.3540	8.122	--
--	15	39	4.7882	-47	6	44.8760	8.471	--
--	15	42	2.8087	-48	17	9.3549	8.452	--
--	15	39	6.3935	-48	36	49.5867	8.056	--
HD 139599	15	40	58.2312	-47	44	9.9213	6.412	--
--	15	42	33.7578	-48	41	30.9677	8.481	--
Tyc2 8300 03427 1	15	36	12.7642	-48	42	47.9487	7.969	--
HD 133178	15	4	55.7410	-49	10	42.1972	7.975	--
--	15	10	19.8196	-48	59	45.1060	8.077	--
HD 133399	15	6	2.4152	-48	53	0.2165	6.445	--
--	15	6	11.3475	-49	16	20.1912	8.365	--
--	15	5	51.2944	-50	32	50.7915	8.222	--
HD 133631	15	7	25.9516	-49	5	19.0133	5.870	--
--	15	16	2.0845	-49	1	0.0100	8.186	--
--	15	17	34.7488	-49	23	35.7480	8.034	--
--	15	13	4.4271	-48	46	38.4780	8.453	--
HD 137313	15	27	13.5981	-49	27	16.2855	7.428	--
--	15	25	24.6217	-49	4	1.1320	8.262	--
--	15	31	55.9057	-50	10	1.3867	8.306	--
HD 138347	15	33	29.0902	-49	0	2.5635	7.854	--
Tyc2 8303 00930 1	15	27	25.4421	-49	47	2.5503	7.424	--
--	15	25	31.2360	-49	50	2.7451	8.420	--
HD 137676	15	29	19.0302	-49	57	11.0887	7.774	--
--	15	28	4.8758	-50	7	6.9899	8.314	--
HD 139828	15	42	25.7337	-49	13	3.2019	7.141	--
--	15	34	0.9041	-48	59	47.6931	8.496	--
--	15	33	51.9262	-50	5	23.8779	8.384	--
HD 140130	15	44	10.3673	-50	12	56.5579	6.863	--
Tyc2 8304 01640 1	15	35	19.2504	-49	40	11.3051	7.309	--
HD 139871	15	42	37.2282	-49	29	22.3872	6.162	--
HD 132999	15	4	8.3366	-52	12	47.5917	7.971	--
Tyc2 8305 00503 1	15	10	28.2596	-52	1	15.1620	7.869	--
--	15	9	58.0492	-50	50	17.6917	8.386	--
HD 132606	15	1	56.9272	-51	55	5.9015	7.574	--
--	15	9	8.6510	-50	51	36.2004	8.102	--
HD 133518	15	6	55.9708	-52	1	47.2116	6.370	--
--	15	17	53.1216	-52	17	11.3553	8.285	--
--	15	18	31.7961	-52	7	24.0175	8.096	--
--	15	18	24.1124	-50	56	32.1976	8.423	--
--	15	14	47.3610	-52	0	10.2753	8.188	--
--	15	19	32.4807	-51	45	34.6510	8.352	--
--	15	16	49.9424	-51	2	51.2246	8.106	--
--	15	16	33.7597	-51	53	57.3681	8.426	--
--	15	13	51.4070	-52	5	59.7376	8.436	--
--	15	19	55.1096	-51	29	14.4537	8.154	--
Tyc2 8306 02649 1	15	11	35.9866	-51	3	45.1860	7.819	--
HD 134642	15	12	59.2130	-51	58	22.1758	7.430	--
HD 134598	15	12	49.3507	-52	1	45.0785	7.654	--
Zet Lup	15	12	17.0963	-52	5	57.2949	3.500	--
Tyc2 8306 03363 1	15	12	9.8348	-52	6	23.0806	6.738	--
HD 137753	15	29	58.3748	-52	18	10.2037	6.687	--
--	15	24	2.4997	-52	8	55.9655	8.261	--
--	15	31	25.0137	-52	0	14.6717	8.310	--
--	15	31	47.9115	-52	15	27.5614	8.434	--
Tyc2 8307 00857 1	15	29	29.0316	-50	44	4.6837	7.739	--
HD 136505	15	23	9.5343	-51	44	9.8267	6.804	--
--	15	25	8.9084	-51	8	20.2313	8.383	--
HD 138150	15	32	23.1901	-50	39	27.4114	7.851	--
Tyc2 8307 01331 1	15	32	16.5255	-50	52	16.2044	7.624	--
--	15	23	59.3283	-50	52	27.5610	8.495	--
HD 137679	15	29	30.8193	-51	23	27.6205	7.821	--
Tyc2 8307 01974 1	15	25	35.8413	-51	20	27.7263	7.100	--
--	15	31	56.3956	-50	56	34.8237	8.032	--
--	15	29	33.9608	-51	26	35.1163	8.303	--
--	15	29	32.2277	-51	15	54.1979	8.430	--
HD 137465	15	28	27.2104	-51	35	52.5681	6.213	--
--	15	40	46.7905	-52	28	24.3818	8.497	--
HD 140274	15	44	59.5549	-50	47	7.8078	6.606	--
--	15	44	59.5549	-50	47	7.8078	8.448	--
--	15	44	49.4594	-51	1	7.1389	8.235	--
--	15	44	45.6341	-51	4	36.8944	8.041	--
--	15	43	0.2064	-51	19	18.3088	8.265	--
HD 139947	15	43	15.8296	-51	6	49.2771	7.860	--
--	15	34	19.5787	-50	51	33.9300	8.482	--
--	15	44	14.9816	-51	42	52.4445	8.185	--
Tyc2 8308 02072 1	15	41	47.4624	-51	28	16.6034	7.367	--
--	15	39	27.2308	-51	4	40.5682	8.438	--
Tyc2 8308 02159 1	15	43	37.9412	-51	37	46.8037	6.798	--
HD 140079	15	44	3.6148	-51	54	17.0341	7.214	--
HD 139129	15	38	49.4727	-52	22	21.7041	5.422	--
HD 141687	15	52	13.1618	-45	17	3.7118	6.652	--
HD 141645	15	52	1.6203	-45	30	18.5596	7.476	--
HD 141296	15	50	16.3135	-45	24	6.1609	6.152	--
--	15	46	11.2759	-45	6	0.2631	8.320	--
--	15	51	55.2503	-45	5	22.5702	8.359	--
HD 140657	15	46	40.9195	-46	41	58.5320	7.876	--
--	16	6	45.2642	-46	22	44.8632	8.128	--
HD 144338	16	7	13.2344	-45	20	46.3666	7.532	--
HD 144053	16	5	49.4589	-46	5	5.4965	7.696	--
HD 143120	16	0	23.0031	-45	27	9.9143	7.605	--
--	16	0	34.4072	-45	55	42.6951	8.095	--
HD 143235	16	1	10.1994	-46	32	18.2801	7.934	--
HD 143023	15	59	54.7775	-46	17	56.8249	7.720	--
Del Nor	16	6	29.4250	-45	10	23.5564	4.743	--
HD 145812	16	14	56.2458	-45	59	29.7189	7.629	--
HD 146422	16	18	17.4600	-46	26	59.2694	7.752	--
--	16	16	16.8969	-45	23	21.3109	8.162	--
--	16	8	15.9771	-45	21	55.3314	8.129	--
HD 144399	16	7	44.0546	-46	31	31.2429	7.066	--
HD 145158	16	11	18.7845	-45	20	0.3512	6.698	--
HD 147841	16	26	19.7274	-45	47	29.0092	7.676	--
HD 147537	16	24	35.6569	-45	51	4.2399	7.779	--
HD 147556	16	24	40.5705	-45	10	49.7992	7.576	--
Tyc2 8312 01334 1	16	28	48.1623	-45	2	1.5338	7.982	--
HD 148103	16	27	59.0988	-46	15	3.0081	7.180	--
HD 148156	16	28	17.2825	-46	19	3.4668	7.755	--
--	16	20	13.1352	-46	20	56.8651	8.030	--
HD 147614	16	24	54.1555	-45	20	58.1850	6.351	--
HD 148379	16	29	42.3271	-46	14	35.6372	5.410	--
--	15	46	52.2968	-47	38	52.4288	8.396	--
HD 141297	15	50	16.4343	-47	1	26.2097	7.840	--
--	15	50	53.2081	-47	27	37.0910	8.469	--
--	15	49	7.5822	-47	1	51.6873	8.385	--
--	15	51	34.0545	-48	36	23.2134	8.254	--
HD 140619	15	46	40.3607	-48	44	12.5760	6.750	--
HD 141544	15	51	31.4162	-47	3	38.8926	6.133	--
HD 142529	15	57	3.8602	-48	9	43.7925	6.342	--
--	16	1	58.3620	-46	54	13.9498	8.493	--
HD 144316	16	7	25.1291	-48	25	20.7768	6.641	--
--	16	15	51.9378	-47	34	26.6996	8.450	--
--	16	7	45.5846	-47	57	59.8314	8.141	--
Tyc2 8315 01357 1	16	17	3.4779	-47	15	8.7756	7.808	--
The Nor	16	15	15.3149	-47	22	19.2926	5.105	--
HD 147657	16	25	22.8892	-47	31	43.2310	7.802	--
--	16	28	42.1984	-47	0	47.3990	8.268	--
--	16	20	12.1419	-47	14	57.3054	8.269	--
HD 147001	16	21	27.0316	-48	11	19.0343	6.491	--
--	16	19	48.9093	-47	13	7.4510	8.122	--
--	16	19	51.4566	-48	31	8.0382	8.452	--
--	16	24	58.3416	-48	36	5.0161	8.290	--
--	16	26	36.6188	-48	25	13.0385	8.055	--
HD 147894	16	26	49.8436	-48	2	39.5476	7.301	--
Tyc2 8316 04440 1	16	27	10.0577	-47	32	56.7115	6.124	--
Eps Nor	16	27	11.0359	-47	33	17.2490	4.508	--
--	15	52	43.9216	-48	49	42.5944	8.058	--
Tyc2 8317 00106 1	15	46	44.8410	-50	13	25.4171	7.768	--
HD 140925	15	48	20.2592	-49	45	47.7365	7.903	--
Tyc2 8317 00300 1	15	49	1.8223	-48	45	52.9887	7.607	--
--	15	52	53.8435	-50	12	10.9571	8.476	--
--	15	48	17.2822	-49	14	19.5798	8.067	--
HD 140842	15	48	6.5135	-50	35	23.2310	6.771	--
HD 141724	15	52	51.3119	-50	36	56.9670	6.778	--
Tyc2 8317 00839 1	15	48	11.8627	-49	44	34.0898	7.621	--
HD 141257	15	50	17.4626	-49	2	25.8112	7.012	--
Tyc2 8317 00994 1	15	54	8.8531	-50	29	25.5340	7.837	--
HD 142117	15	54	57.0465	-49	24	9.7087	7.796	--
HD 141194	15	49	57.4943	-48	54	44.6662	5.846	--
Tyc2 8317 01678 1	15	55	24.5603	-49	58	41.2922	7.372	--
Tyc2 8317 01709 1	15	54	50.4643	-50	20	17.9069	6.806	--
Tyc2 8317 01714 1	15	54	50.6709	-50	20	6.0721	7.461	--
--	16	1	56.6718	-49	57	43.0438	8.392	--
HD 142546	15	57	28.5248	-50	16	10.7824	7.905	--
Tyc2 8318 00778 1	16	4	56.0562	-50	0	53.1597	7.037	--
--	16	2	42.4708	-50	15	24.1601	8.249	--
--	16	5	5.4561	-48	49	40.5584	8.378	--
Eta Nor	16	3	12.8980	-49	13	46.9164	4.746	--
--	16	10	49.1460	-48	47	41.7376	8.423	--
--	16	12	26.8898	-49	20	21.0382	8.302	--
HD 145597	16	14	7.8040	-48	55	57.9881	6.906	--
HD 146124	16	16	53.0987	-49	51	24.3141	7.722	--
Tyc2 8319 00453 1	16	14	16.9219	-50	5	9.3366	7.983	--
--	16	13	6.1613	-48	45	20.1859	8.052	--
--	16	18	9.0859	-49	12	46.1485	8.095	--
Tyc2 8319 00567 1	16	16	48.2200	-49	27	45.1956	7.729	--
Tyc2 8319 00698 1	16	18	39.3801	-49	24	49.9543	7.601	--
--	16	16	3.8373	-49	4	29.4051	8.439	--
--	16	15	55.1572	-49	18	28.2603	8.374	--
--	16	10	1.7211	-49	14	12.0526	8.452	--
HD 145412	16	13	11.8478	-49	53	4.9297	6.851	--
--	16	15	11.3338	-49	52	28.0707	8.206	--
Tyc2 8319 01501 1	16	11	14.8764	-50	32	34.1513	7.468	--
Gam1Nor	16	17	0.9346	-50	4	5.2390	5.056	--
HD 146501	16	19	2.6525	-49	24	22.8969	7.292	--
Tyc2 8320 00178 1	16	19	52.6013	-49	18	44.3811	7.840	--
--	16	21	57.4865	-49	39	44.7936	8.378	--
--	16	19	6.4893	-50	9	10.6030	8.223	--
--	16	22	35.8533	-50	32	38.0169	8.285	--
HD 147958	16	27	12.1570	-48	47	16.4957	7.696	--
Tyc2 8320 01082 1	16	25	39.5836	-49	25	28.4330	7.453	--
--	16	27	43.5389	-49	26	26.1213	8.228	--
--	16	25	17.6772	-49	8	52.5272	8.105	--
--	16	25	17.6772	-49	8	52.5272	8.229	--
HD 147152	16	22	27.9951	-49	34	20.4867	5.308	--
Gam2Nor	16	19	50.4234	-50	9	19.8333	4.122	--
--	15	46	53.5605	-52	17	54.1881	8.337	--
HD 141562	15	52	6.5863	-51	8	22.5126	7.922	--
HD 141054	15	49	13.6817	-52	12	56.9982	7.505	--
HD 140605	15	46	47.3750	-52	8	46.1854	7.066	--
HD 141545	15	51	53.9467	-51	37	10.1479	7.634	--
--	15	46	57.2318	-52	19	14.6505	8.406	--
HD 141925	15	53	57.1355	-51	51	36.9543	7.805	--
--	15	55	44.2814	-51	7	33.0065	8.213	--
HD 140979	15	48	50.4176	-52	26	17.7226	6.206	--
HD 142019	15	54	31.5794	-51	14	15.7285	7.422	--
--	15	55	38.9510	-51	45	56.2526	8.422	--
--	16	0	25.5094	-51	7	10.0428	8.322	--
HD 143321	16	2	4.4741	-51	7	14.7698	6.385	--
HD 143625	16	3	52.7101	-50	50	24.1550	7.891	--
--	15	58	35.7826	-51	46	16.0883	8.396	--
--	16	14	41.7791	-52	20	12.9166	8.376	--
--	16	14	2.0162	-51	54	24.0918	8.012	--
--	16	12	25.8194	-51	51	0.0464	8.452	--
Tyc2 8323 01051 1	16	10	2.7683	-50	45	35.6430	7.814	--
HD 144696	16	9	38.6723	-52	6	55.0783	7.634	--
--	16	10	36.1436	-51	58	7.5580	8.122	--
Tyc2 8323 01746 1	16	13	2.0838	-51	3	58.5970	7.867	--
HD 144417	16	8	16.8817	-51	38	10.0007	7.625	--
--	16	27	35.1882	-52	28	36.1366	8.196	--
